Date,Speed (m/s),Direction (º),Energy (kWh)
04/05/2020 16:10:00,"13,13",202,"1.376,79"
04/05/2020 16:20:00,"10,69",200,"1.325,82"
04/05/2020 16:30:00,"13,60",204,"1.711,42"
04/05/2020 16:40:00,"14,47",200,"1.521,23"
04/05/2020 16:50:00,"14,20",199,"1.587,44"
04/05/2020 17:00:00,"13,80",199,"1.676,65"
04/05/2020 17:10:00,"11,66",194,"1.211,80"
04/05/2020 17:20:00,"13,25",200,"1.506,95"
04/05/2020 17:30:00,"14,00",201,"1.696,00"
04/05/2020 17:40:00,"16,03",198,"1.794,33"
04/05/2020 17:50:00,"16,17",201,"1.860,29"
04/05/2020 18:00:00,"16,11",200,"1.856,76"
04/05/2020 18:10:00,"14,91",203,"1.852,26"
04/05/2020 18:20:00,"15,29",205,"1.855,24"
04/05/2020 18:30:00,"15,13",204,"1.808,94"
04/05/2020 18:40:00,"14,00",205,"1.704,42"
04/05/2020 18:50:00,"12,18",207,"1.473,50"
04/05/2020 19:00:00,"12,46",208,"1.431,61"
04/05/2020 19:10:00,"14,69",213,"1.793,94"
04/05/2020 19:20:00,"12,59",207,"1.574,35"
04/05/2020 19:30:00,"11,88",206,"1.341,73"
04/05/2020 19:40:00,"13,22",203,"1.439,59"
04/05/2020 19:50:00,"15,30",199,"1.761,38"
04/05/2020 20:00:00,"14,79",200,"1.789,83"
04/05/2020 20:10:00,"13,79",201,"1.658,20"
04/05/2020 20:20:00,"11,91",196,"1.222,70"
04/05/2020 20:30:00,"11,43",192,"1.008,56"
04/05/2020 20:40:00,"10,25",191,"855,67"
04/05/2020 20:50:00,"10,88",188,"919,96"
04/05/2020 21:00:00,"11,61",188,"1.018,38"
04/05/2020 21:10:00,"11,04",185,"884,12"
04/05/2020 21:20:00,"10,17",187,"711,47"
04/05/2020 21:30:00,"11,79",189,"924,21"
04/05/2020 21:40:00,"11,87",194,"1.151,91"
04/05/2020 21:50:00,"11,51",194,"1.034,08"
04/05/2020 22:00:00,"10,81",188,"924,72"
04/05/2020 22:10:00,"12,88",199,"1.429,62"
04/05/2020 22:20:00,"15,47",202,"1.719,09"
04/05/2020 22:30:00,"15,36",199,"1.683,10"
04/05/2020 22:40:00,"13,26",196,"1.531,50"
04/05/2020 22:50:00,"12,87",194,"1.521,58"
04/05/2020 23:00:00,"11,25",199,"1.239,52"
04/05/2020 23:10:00,"10,88",195,"1.214,77"
04/05/2020 23:20:00,"11,08",194,"1.081,55"
04/05/2020 23:30:00,"10,10",198,"1.014,38"
04/05/2020 23:40:00,"8,72",199,"753,93"
04/05/2020 23:50:00,"8,24",199,"626,61"
05/05/2020 00:00:00,"8,38",191,"494,67"
05/05/2020 00:10:00,"10,44",200,"782,26"
05/05/2020 00:20:00,"12,07",204,"1.058,89"
05/05/2020 00:30:00,"10,40",197,"980,08"
05/05/2020 00:40:00,"9,36",194,"611,96"
05/05/2020 00:50:00,"8,22",192,"457,92"
05/05/2020 01:00:00,"8,28",196,"397,05"
05/05/2020 01:10:00,"9,08",205,"608,71"
05/05/2020 01:20:00,"10,17",212,"881,93"
05/05/2020 01:30:00,"7,65",204,"707,30"
05/05/2020 01:40:00,"9,02",203,"672,58"
05/05/2020 01:50:00,"9,39",199,"655,18"
05/05/2020 02:00:00,"8,63",198,"629,82"
05/05/2020 02:10:00,"9,93",195,"737,41"
05/05/2020 02:20:00,"9,60",191,"717,28"
05/05/2020 02:30:00,"9,06",181,"577,04"
05/05/2020 02:40:00,"8,84",182,"557,34"
05/05/2020 02:50:00,"8,08",177,"535,25"
05/05/2020 03:00:00,"7,28",173,"491,52"
05/05/2020 03:10:00,"5,60",146,"315,02"
05/05/2020 03:20:00,"5,66",148,"302,95"
05/05/2020 03:30:00,"4,85",129,"140,33"
05/05/2020 03:40:00,"4,70",130,"124,02"
05/05/2020 03:50:00,"4,28",117,"97,70"
05/05/2020 04:00:00,"4,56",106,"158,59"
05/05/2020 04:10:00,"5,92",129,"337,28"
05/05/2020 04:20:00,"6,01",131,"466,50"
05/05/2020 04:30:00,"5,51",140,"514,55"
05/05/2020 04:40:00,"5,17",143,"530,96"
05/05/2020 04:50:00,"6,87",135,"559,06"
05/05/2020 05:00:00,"7,21",136,"599,58"
05/05/2020 05:10:00,"6,42",149,"650,86"
05/05/2020 05:20:00,"6,96",145,"647,29"
05/05/2020 05:30:00,"6,51",139,"623,56"
05/05/2020 05:40:00,"4,94",149,"588,57"
05/05/2020 05:50:00,"5,88",146,"577,29"
05/05/2020 06:00:00,"6,47",140,"485,56"
05/05/2020 06:10:00,"6,24",136,"427,92"
05/05/2020 06:20:00,"6,07",135,"363,55"
05/05/2020 06:30:00,"6,47",137,"381,27"
05/05/2020 06:40:00,"5,83",153,"702,74"
05/05/2020 06:50:00,"6,29",155,"724,70"
05/05/2020 07:00:00,"6,10",148,"568,48"
05/05/2020 07:10:00,"6,99",139,"535,13"
05/05/2020 07:20:00,"7,63",144,"535,61"
05/05/2020 07:30:00,"7,83",146,"705,06"
05/05/2020 07:40:00,"7,89",143,"697,12"
05/05/2020 07:50:00,"8,54",140,"912,51"
05/05/2020 08:00:00,"8,15",146,"829,09"
05/05/2020 08:10:00,"7,90",141,"658,58"
05/05/2020 08:20:00,"7,61",141,"693,59"
05/05/2020 08:30:00,"7,76",142,"784,99"
05/05/2020 08:40:00,"7,47",150,"802,19"
05/05/2020 08:50:00,"7,40",152,"704,72"
05/05/2020 09:00:00,"7,18",156,"702,37"
05/05/2020 09:10:00,"6,98",151,"694,65"
05/05/2020 09:20:00,"6,57",149,"556,95"
05/05/2020 09:30:00,"6,83",154,"649,58"
05/05/2020 09:40:00,"6,99",155,"614,78"
05/05/2020 09:50:00,"6,07",153,"520,09"
05/05/2020 10:00:00,"7,51",166,"600,96"
05/05/2020 10:10:00,"5,77",161,"459,28"
05/05/2020 10:20:00,"6,38",150,"526,32"
05/05/2020 10:30:00,"6,29",148,"541,67"
05/05/2020 10:40:00,"6,11",157,"530,43"
05/05/2020 10:50:00,"7,23",159,"693,76"
05/05/2020 11:00:00,"7,61",156,"778,00"
05/05/2020 11:10:00,"8,88",165,"967,71"
05/05/2020 11:20:00,"8,11",167,"757,46"
05/05/2020 11:30:00,"7,42",164,"615,41"
05/05/2020 11:40:00,"8,16",159,"711,37"
05/05/2020 11:50:00,"9,83",174,"871,11"
05/05/2020 12:00:00,"8,19",167,"704,35"
05/05/2020 12:10:00,"6,04",161,"458,02"
05/05/2020 12:20:00,"5,14",159,"275,17"
05/05/2020 12:30:00,"6,31",149,"414,38"
05/05/2020 12:40:00,"9,03",179,"634,85"
05/05/2020 12:50:00,"6,49",164,"605,45"
05/05/2020 13:00:00,"10,18",183,"668,06"
05/05/2020 13:10:00,"8,75",190,"586,48"
05/05/2020 13:20:00,"8,87",190,"702,27"
05/05/2020 13:30:00,"8,08",175,"557,63"
05/05/2020 13:40:00,"6,25",158,"445,37"
05/05/2020 13:50:00,"6,44",155,"341,61"
05/05/2020 14:00:00,"7,26",175,"369,47"
05/05/2020 14:10:00,"7,37",179,"454,46"
05/05/2020 14:20:00,"8,48",187,"568,15"
05/05/2020 14:30:00,"9,62",195,"671,18"
05/05/2020 14:40:00,"9,57",198,"856,92"
05/05/2020 14:50:00,"9,50",204,"936,13"
05/05/2020 15:00:00,"8,63",201,"933,37"
05/05/2020 15:10:00,"9,81",202,"1.068,32"
05/05/2020 15:20:00,"8,03",196,"765,84"
05/05/2020 15:30:00,"7,89",196,"788,28"
05/05/2020 15:40:00,"8,71",198,"786,73"
05/05/2020 15:50:00,"8,41",203,"546,99"
05/05/2020 16:00:00,"7,23",205,"352,99"
05/05/2020 16:10:00,"10,77",223,"1.075,05"
05/05/2020 16:20:00,"7,36",212,"535,17"
05/05/2020 16:30:00,"8,88",212,"632,50"
05/05/2020 16:40:00,"9,14",217,"813,60"
05/05/2020 16:50:00,"9,50",219,"884,14"
05/05/2020 17:00:00,"8,65",217,"828,78"
05/05/2020 17:10:00,"10,11",212,"890,62"
05/05/2020 17:20:00,"10,28",208,"1.044,01"
05/05/2020 17:30:00,"9,58",214,"952,91"
05/05/2020 17:40:00,"9,25",208,"1.159,44"
05/05/2020 17:50:00,"8,89",205,"853,65"
05/05/2020 18:00:00,"8,19",208,"706,74"
05/05/2020 18:10:00,"7,47",209,"623,95"
05/05/2020 18:20:00,"7,77",208,"531,80"
05/05/2020 18:30:00,"7,62",205,"467,42"
05/05/2020 18:40:00,"9,71",207,"866,87"
05/05/2020 18:50:00,"9,86",201,"811,35"
05/05/2020 19:00:00,"9,64",209,"832,20"
05/05/2020 19:10:00,"8,99",210,"833,68"
05/05/2020 19:20:00,"8,63",206,"745,05"
05/05/2020 19:30:00,"8,82",206,"625,79"
05/05/2020 19:40:00,"7,57",209,"330,04"
05/05/2020 19:50:00,"7,08",212,"277,54"
05/05/2020 20:00:00,"6,95",212,"224,22"
05/05/2020 20:10:00,"6,52",211,"227,20"
05/05/2020 20:20:00,"6,90",211,"269,12"
05/05/2020 20:30:00,"6,65",204,"207,09"
05/05/2020 20:40:00,"7,16",198,"235,52"
05/05/2020 20:50:00,"7,23",194,"189,97"
05/05/2020 21:00:00,"6,25",192,"154,57"
05/05/2020 21:10:00,"6,53",191,"236,34"
05/05/2020 21:20:00,"7,04",197,"469,97"
05/05/2020 21:30:00,"6,60",192,"287,59"
05/05/2020 21:40:00,"5,72",181,"125,36"
05/05/2020 21:50:00,"3,48",142,"62,14"
05/05/2020 22:00:00,"4,06",161,"84,90"
05/05/2020 22:10:00,"4,74",167,"142,26"
05/05/2020 22:20:00,"5,08",169,"128,29"
05/05/2020 22:30:00,"3,94",153,"98,52"
05/05/2020 22:40:00,"4,06",130,"51,87"
05/05/2020 22:50:00,"3,89",136,"121,50"
05/05/2020 23:00:00,"4,73",136,"168,68"
05/05/2020 23:10:00,"4,32",140,"170,41"
05/05/2020 23:20:00,"4,43",136,"168,02"
05/05/2020 23:30:00,"5,25",136,"269,94"
05/05/2020 23:40:00,"5,88",139,"307,61"
05/05/2020 23:50:00,"6,01",132,"330,35"
06/05/2020 00:00:00,"6,02",140,"331,35"
06/05/2020 00:10:00,"5,67",141,"286,05"
06/05/2020 00:20:00,"4,98",139,"258,79"
06/05/2020 00:30:00,"5,29",131,"254,91"
06/05/2020 00:40:00,"5,45",134,"255,42"
06/05/2020 00:50:00,"5,68",137,"324,78"
06/05/2020 01:00:00,"5,71",147,"428,93"
06/05/2020 01:10:00,"6,05",146,"396,57"
06/05/2020 01:20:00,"6,05",148,"390,39"
06/05/2020 01:30:00,"5,91",148,"352,37"
06/05/2020 01:40:00,"5,53",147,"313,54"
06/05/2020 01:50:00,"5,02",142,"317,25"
06/05/2020 02:00:00,"5,53",145,"456,33"
06/05/2020 02:10:00,"5,99",147,"517,23"
06/05/2020 02:20:00,"5,80",149,"483,24"
06/05/2020 02:30:00,"5,99",146,"504,14"
06/05/2020 02:40:00,"5,33",148,"473,45"
06/05/2020 02:50:00,"5,40",148,"436,72"
06/05/2020 03:00:00,"5,80",145,"386,67"
06/05/2020 03:10:00,"5,50",145,"391,81"
06/05/2020 03:20:00,"4,58",145,"360,42"
06/05/2020 03:30:00,"4,95",141,"263,25"
06/05/2020 03:40:00,"5,58",131,"298,80"
06/05/2020 03:50:00,"6,10",143,"377,18"
06/05/2020 04:00:00,"6,26",142,"471,61"
06/05/2020 04:10:00,"5,34",141,"406,20"
06/05/2020 04:20:00,"5,59",148,"457,56"
06/05/2020 04:30:00,"5,29",148,"503,91"
06/05/2020 04:40:00,"6,72",145,"590,41"
06/05/2020 04:50:00,"7,09",143,"672,58"
06/05/2020 05:00:00,"6,52",142,"653,62"
06/05/2020 05:10:00,"6,70",141,"665,90"
06/05/2020 05:20:00,"6,13",136,"593,28"
06/05/2020 05:30:00,"6,66",144,"621,96"
06/05/2020 05:40:00,"6,56",147,"653,87"
06/05/2020 05:50:00,"5,98",146,"676,13"
06/05/2020 06:00:00,"5,95",144,"586,68"
06/05/2020 06:10:00,"4,68",133,"382,85"
06/05/2020 06:20:00,"5,15",135,"406,01"
06/05/2020 06:30:00,"5,09",141,"325,19"
06/05/2020 06:40:00,"5,08",138,"222,51"
06/05/2020 06:50:00,"4,85",126,"145,53"
06/05/2020 07:00:00,"4,72",126,"145,47"
06/05/2020 07:10:00,"5,18",103,"185,05"
06/05/2020 07:20:00,"5,56",103,"166,83"
06/05/2020 07:30:00,"5,55",98,"165,71"
06/05/2020 07:40:00,"5,80",111,"161,60"
06/05/2020 07:50:00,"5,63",99,"166,68"
06/05/2020 08:00:00,"5,77",100,"145,11"
06/05/2020 08:10:00,"4,84",95,"102,21"
06/05/2020 08:20:00,"4,65",94,"69,60"
06/05/2020 08:30:00,"3,99",93,"78,94"
06/05/2020 08:40:00,"4,12",121,"78,00"
06/05/2020 08:50:00,"4,78",152,"85,81"
06/05/2020 09:00:00,"4,62",125,"104,07"
06/05/2020 09:10:00,"4,21",122,"88,93"
06/05/2020 09:20:00,"4,22",147,"71,63"
06/05/2020 09:30:00,"4,17",149,"67,02"
06/05/2020 09:40:00,"4,27",146,"83,46"
06/05/2020 09:50:00,"4,35",147,"84,52"
06/05/2020 10:00:00,"5,47",167,"116,56"
06/05/2020 10:10:00,"5,62",167,"191,15"
06/05/2020 10:20:00,"5,68",166,"187,80"
06/05/2020 10:30:00,"6,13",161,"190,84"
06/05/2020 10:40:00,"5,61",153,"53,20"
06/05/2020 10:50:00,"6,37",144,"151,19"
06/05/2020 11:00:00,"6,95",169,"163,75"
06/05/2020 11:10:00,"6,07",144,"94,64"
06/05/2020 11:20:00,"5,69",141,"76,00"
06/05/2020 11:30:00,"5,40",115,"53,51"
06/05/2020 11:40:00,"4,09",97,"68,63"
06/05/2020 11:50:00,"3,93",117,"77,18"
06/05/2020 12:00:00,"3,59",159,"28,17"
06/05/2020 12:10:00,"4,67",129,"20,19"
06/05/2020 12:20:00,"4,34",120,"11,10"
06/05/2020 12:30:00,"4,33",152,"11,35"
06/05/2020 12:40:00,"3,79",143,"0,71"
06/05/2020 12:50:00,"3,63",154,"3,45"
06/05/2020 13:00:00,"3,90",139,"4,18"
06/05/2020 13:10:00,"5,00",151,"18,76"
06/05/2020 13:20:00,"4,78",104,"30,32"
06/05/2020 13:30:00,"4,58",136,"39,98"
06/05/2020 13:40:00,"5,45",45,"69,23"
06/05/2020 13:50:00,"4,83",38,"33,71"
06/05/2020 14:00:00,"4,55",81,"27,98"
06/05/2020 14:10:00,"4,33",63,"6,53"
06/05/2020 14:20:00,"4,27",32,"127,16"
06/05/2020 14:30:00,"4,57",28,"107,81"
06/05/2020 14:40:00,"3,38",23,"20,30"
06/05/2020 14:50:00,"3,59",22,"61,40"
06/05/2020 15:00:00,"7,09",33,"276,14"
06/05/2020 15:10:00,"5,09",26,"128,97"
06/05/2020 15:20:00,"6,61",29,"198,87"
06/05/2020 15:30:00,"6,66",36,"185,44"
06/05/2020 15:40:00,"6,28",39,"227,16"
06/05/2020 15:50:00,"5,85",59,"99,68"
06/05/2020 16:00:00,"5,99",59,"105,97"
06/05/2020 16:10:00,"5,02",51,"49,82"
06/05/2020 16:20:00,"2,95",39,"0,44"
06/05/2020 16:30:00,"2,68",21,"0,00"
06/05/2020 16:40:00,"4,05",34,"0,00"
06/05/2020 16:50:00,"4,86",36,"30,65"
06/05/2020 17:00:00,"4,82",35,"20,81"
06/05/2020 17:10:00,"4,56",34,"0,03"
06/05/2020 17:20:00,"3,48",44,"0,00"
06/05/2020 17:30:00,"3,59",26,"0,01"
06/05/2020 17:40:00,"5,45",41,"46,55"
06/05/2020 17:50:00,"5,89",48,"81,27"
06/05/2020 18:00:00,"5,73",49,"59,38"
06/05/2020 18:10:00,"5,22",32,"58,55"
06/05/2020 18:20:00,"5,00",31,"89,22"
06/05/2020 18:30:00,"5,23",43,"71,57"
06/05/2020 18:40:00,"5,03",37,"60,72"
06/05/2020 18:50:00,"4,97",41,"42,49"
06/05/2020 19:00:00,"4,93",32,"45,79"
06/05/2020 19:10:00,"5,03",36,"25,04"
06/05/2020 19:20:00,"3,95",31,"0,12"
06/05/2020 19:30:00,"3,80",24,"0,74"
06/05/2020 19:40:00,"3,67",27,"1,68"
06/05/2020 19:50:00,"3,30",19,"17,96"
06/05/2020 20:00:00,"3,54",19,"50,86"
06/05/2020 20:10:00,"4,42",29,"77,99"
06/05/2020 20:20:00,"4,75",29,"61,81"
06/05/2020 20:30:00,"3,79",30,"33,41"
06/05/2020 20:40:00,"2,74",34,"0,08"
06/05/2020 20:50:00,"2,57",39,"0,00"
06/05/2020 21:00:00,"2,76",37,"0,00"
06/05/2020 21:10:00,"3,55",39,"0,11"
06/05/2020 21:20:00,"3,66",45,"0,02"
06/05/2020 21:30:00,"3,16",42,"0,04"
06/05/2020 21:40:00,"3,71",48,"0,03"
06/05/2020 21:50:00,"3,79",48,"0,00"
06/05/2020 22:00:00,"3,94",47,"3,75"
06/05/2020 22:10:00,"4,08",47,"11,52"
06/05/2020 22:20:00,"4,23",52,"2,35"
06/05/2020 22:30:00,"4,34",46,"0,00"
06/05/2020 22:40:00,"4,43",50,"29,91"
06/05/2020 22:50:00,"4,73",53,"65,63"
06/05/2020 23:00:00,"4,46",58,"76,32"
06/05/2020 23:10:00,"4,57",61,"93,10"
06/05/2020 23:20:00,"4,70",63,"115,47"
06/05/2020 23:30:00,"4,69",57,"110,59"
06/05/2020 23:40:00,"4,68",62,"136,11"
06/05/2020 23:50:00,"4,03",50,"207,63"
07/05/2020 00:00:00,"4,48",52,"201,98"
07/05/2020 00:10:00,"4,56",54,"174,74"
07/05/2020 00:20:00,"4,51",56,"206,71"
07/05/2020 00:30:00,"4,32",55,"253,09"
07/05/2020 00:40:00,"4,46",54,"247,91"
07/05/2020 00:50:00,"4,71",61,"226,37"
07/05/2020 01:00:00,"4,64",60,"211,40"
07/05/2020 01:10:00,"5,04",57,"251,69"
07/05/2020 01:20:00,"4,93",61,"227,17"
07/05/2020 01:30:00,"4,99",60,"212,80"
07/05/2020 01:40:00,"5,27",56,"233,53"
07/05/2020 01:50:00,"5,45",55,"253,25"
07/05/2020 02:00:00,"4,93",63,"238,77"
07/05/2020 02:10:00,"4,29",57,"169,18"
07/05/2020 02:20:00,"4,56",53,"201,01"
07/05/2020 02:30:00,"4,93",62,"226,76"
07/05/2020 02:40:00,"5,12",66,"285,89"
07/05/2020 02:50:00,"4,89",66,"255,57"
07/05/2020 03:00:00,"5,38",67,"220,72"
07/05/2020 03:10:00,"5,45",61,"181,10"
07/05/2020 03:20:00,"5,40",63,"174,73"
07/05/2020 03:30:00,"5,41",61,"184,23"
07/05/2020 03:40:00,"5,65",72,"222,59"
07/05/2020 03:50:00,"5,32",72,"201,18"
07/05/2020 04:00:00,"5,53",65,"250,33"
07/05/2020 04:10:00,"5,26",63,"258,16"
07/05/2020 04:20:00,"5,27",75,"259,44"
07/05/2020 04:30:00,"5,24",63,"275,95"
07/05/2020 04:40:00,"5,15",111,"172,76"
07/05/2020 04:50:00,"4,74",85,"108,10"
07/05/2020 05:00:00,"4,95",120,"97,93"
07/05/2020 05:10:00,"5,05",113,"84,68"
07/05/2020 05:20:00,"4,93",119,"36,07"
07/05/2020 05:30:00,"4,76",118,"3,59"
07/05/2020 05:40:00,"4,74",107,"4,09"
07/05/2020 05:50:00,"4,93",103,"43,30"
07/05/2020 06:00:00,"4,97",108,"88,74"
07/05/2020 06:10:00,"4,82",98,"120,28"
07/05/2020 06:20:00,"4,71",36,"143,09"
07/05/2020 06:30:00,"4,37",49,"130,82"
07/05/2020 06:40:00,"4,43",49,"157,77"
07/05/2020 06:50:00,"4,86",44,"212,39"
07/05/2020 07:00:00,"4,77",54,"206,75"
07/05/2020 07:10:00,"4,95",30,"185,94"
07/05/2020 07:20:00,"4,92",31,"176,82"
07/05/2020 07:30:00,"5,17",42,"155,29"
07/05/2020 07:40:00,"4,74",103,"148,44"
07/05/2020 07:50:00,"4,38",60,"156,75"
07/05/2020 08:00:00,"4,53",68,"133,79"
07/05/2020 08:10:00,"4,92",92,"125,83"
07/05/2020 08:20:00,"4,92",92,"104,11"
07/05/2020 08:30:00,"4,83",68,"85,65"
07/05/2020 08:40:00,"4,72",47,"69,87"
07/05/2020 08:50:00,"4,62",44,"78,98"
07/05/2020 09:00:00,"4,99",47,"80,58"
07/05/2020 09:10:00,"4,65",48,"18,44"
07/05/2020 09:20:00,"4,33",49,"0,00"
07/05/2020 09:30:00,"3,78",47,"0,00"
07/05/2020 09:40:00,"3,27",44,"0,00"
07/05/2020 09:50:00,"3,29",44,"0,00"
07/05/2020 10:00:00,"2,97",35,"0,00"
07/05/2020 10:10:00,"2,70",53,"0,00"
07/05/2020 10:20:00,"2,71",69,"0,00"
07/05/2020 10:30:00,"3,18",49,"0,00"
07/05/2020 10:40:00,"3,28",38,"0,00"
07/05/2020 10:50:00,"2,71",52,"0,00"
07/05/2020 11:00:00,"1,95",39,"0,00"
07/05/2020 11:10:00,"2,81",32,"0,00"
07/05/2020 11:20:00,"2,71",32,"0,00"
07/05/2020 11:30:00,"2,09",44,"0,00"
07/05/2020 11:40:00,"1,96",34,"0,00"
07/05/2020 11:50:00,"2,07",33,"0,00"
07/05/2020 12:00:00,"1,94",29,"0,00"
07/05/2020 12:10:00,"2,25",29,"0,00"
07/05/2020 12:20:00,"1,42",43,"0,00"
07/05/2020 12:30:00,"0,67",26,"0,00"
07/05/2020 12:40:00,"1,13",22,"0,00"
07/05/2020 12:50:00,"1,15",23,"0,00"
07/05/2020 13:00:00,"1,31",17,"0,00"
07/05/2020 13:10:00,"1,21",18,"0,00"
07/05/2020 13:20:00,"1,95",359,"0,00"
07/05/2020 13:30:00,"1,81",9,"0,00"
07/05/2020 13:40:00,"1,30",17,"0,00"
07/05/2020 13:50:00,"1,29",30,"0,00"
07/05/2020 14:00:00,"0,95",31,"0,00"
07/05/2020 14:10:00,"1,97",27,"0,00"
07/05/2020 14:20:00,"3,31",15,"0,00"
07/05/2020 14:30:00,"4,10",20,"1,81"
07/05/2020 14:40:00,"5,21",26,"3,04"
07/05/2020 14:50:00,"5,63",23,"52,20"
07/05/2020 15:00:00,"6,27",300,"115,08"
07/05/2020 15:10:00,"5,49",17,"108,07"
07/05/2020 15:20:00,"6,53",314,"176,81"
07/05/2020 15:30:00,"6,25",3,"166,30"
07/05/2020 15:40:00,"5,95",38,"131,03"
07/05/2020 15:50:00,"6,10",28,"153,28"
07/05/2020 16:00:00,"6,51",25,"158,56"
07/05/2020 16:10:00,"6,70",23,"150,98"
07/05/2020 16:20:00,"6,33",30,"122,74"
07/05/2020 16:30:00,"5,60",36,"93,13"
07/05/2020 16:40:00,"5,29",26,"51,37"
07/05/2020 16:50:00,"5,31",26,"18,60"
07/05/2020 17:00:00,"5,20",29,"15,59"
07/05/2020 17:10:00,"4,37",30,"0,00"
07/05/2020 17:20:00,"4,29",29,"0,14"
07/05/2020 17:30:00,"3,78",32,"0,00"
07/05/2020 17:40:00,"3,90",32,"0,00"
07/05/2020 17:50:00,"3,91",26,"0,03"
07/05/2020 18:00:00,"4,10",39,"0,00"
07/05/2020 18:10:00,"4,41",34,"0,32"
07/05/2020 18:20:00,"5,33",36,"8,30"
07/05/2020 18:30:00,"4,46",35,"1,09"
07/05/2020 18:40:00,"4,08",30,"0,00"
07/05/2020 18:50:00,"3,74",41,"0,00"
07/05/2020 19:00:00,"4,34",34,"0,00"
07/05/2020 19:10:00,"4,09",35,"0,68"
07/05/2020 19:20:00,"3,50",34,"0,00"
07/05/2020 19:30:00,"2,78",38,"0,00"
07/05/2020 19:40:00,"2,91",33,"0,00"
07/05/2020 19:50:00,"3,05",34,"0,00"
07/05/2020 20:00:00,"3,74",31,"0,00"
07/05/2020 20:10:00,"3,15",39,"0,00"
07/05/2020 20:20:00,"2,97",44,"0,00"
07/05/2020 20:30:00,"2,80",47,"0,00"
07/05/2020 20:40:00,"2,77",49,"0,00"
07/05/2020 20:50:00,"2,69",50,"0,00"
07/05/2020 21:00:00,"3,24",51,"0,00"
07/05/2020 21:10:00,"2,96",51,"0,00"
07/05/2020 21:20:00,"2,71",51,"0,00"
07/05/2020 21:30:00,"3,58",51,"0,00"
07/05/2020 21:40:00,"4,05",49,"0,02"
07/05/2020 21:50:00,"3,90",53,"0,09"
07/05/2020 22:00:00,"3,70",42,"0,00"
07/05/2020 22:10:00,"3,18",37,"0,00"
07/05/2020 22:20:00,"3,50",36,"0,00"
07/05/2020 22:30:00,"3,58",33,"0,00"
07/05/2020 22:40:00,"3,05",30,"0,00"
07/05/2020 22:50:00,"3,54",26,"0,00"
07/05/2020 23:00:00,"4,01",19,"0,00"
07/05/2020 23:10:00,"3,67",13,"0,00"
07/05/2020 23:20:00,"3,60",12,"0,01"
07/05/2020 23:30:00,"4,42",11,"0,38"
07/05/2020 23:40:00,"4,34",11,"1,81"
07/05/2020 23:50:00,"4,62",18,"8,85"
08/05/2020 00:00:00,"4,98",20,"9,46"
08/05/2020 00:10:00,"4,81",21,"53,77"
08/05/2020 00:20:00,"4,34",25,"106,15"
08/05/2020 00:30:00,"3,65",24,"73,91"
08/05/2020 00:40:00,"3,25",27,"25,43"
08/05/2020 00:50:00,"3,52",27,"32,36"
08/05/2020 01:00:00,"2,99",30,"4,17"
08/05/2020 01:10:00,"2,73",29,"0,42"
08/05/2020 01:20:00,"2,15",22,"0,00"
08/05/2020 01:30:00,"2,23",12,"0,00"
08/05/2020 01:40:00,"2,39",2,"0,00"
08/05/2020 01:50:00,"2,00",357,"0,00"
08/05/2020 02:00:00,"2,04",4,"0,00"
08/05/2020 02:10:00,"2,79",9,"0,00"
08/05/2020 02:20:00,"4,32",19,"3,59"
08/05/2020 02:30:00,"3,30",28,"0,00"
08/05/2020 02:40:00,"3,40",38,"0,23"
08/05/2020 02:50:00,"3,88",47,"10,98"
08/05/2020 03:00:00,"3,49",47,"0,00"
08/05/2020 03:10:00,"3,14",49,"0,00"
08/05/2020 03:20:00,"3,33",34,"0,00"
08/05/2020 03:30:00,"2,88",42,"0,00"
08/05/2020 03:40:00,"1,12",51,"0,00"
08/05/2020 03:50:00,"1,32",56,"0,00"
08/05/2020 04:00:00,"1,12",50,"0,00"
08/05/2020 04:10:00,"0,66",57,"0,00"
08/05/2020 04:20:00,"1,66",54,"0,00"
08/05/2020 04:30:00,"1,24",53,"0,00"
08/05/2020 04:40:00,"2,35",49,"0,00"
08/05/2020 04:50:00,"2,27",54,"0,00"
08/05/2020 05:00:00,"3,50",51,"0,00"
08/05/2020 05:10:00,"4,17",42,"1,59"
08/05/2020 05:20:00,"4,87",37,"39,33"
08/05/2020 05:30:00,"4,70",37,"121,29"
08/05/2020 05:40:00,"5,41",48,"212,15"
08/05/2020 05:50:00,"5,87",50,"223,11"
08/05/2020 06:00:00,"6,24",48,"343,22"
08/05/2020 06:10:00,"6,59",46,"414,69"
08/05/2020 06:20:00,"7,08",50,"534,75"
08/05/2020 06:30:00,"6,60",56,"304,92"
08/05/2020 06:40:00,"5,21",48,"56,30"
08/05/2020 06:50:00,"3,53",44,"0,00"
08/05/2020 07:00:00,"2,27",54,"0,00"
08/05/2020 07:10:00,"1,62",59,"0,00"
08/05/2020 07:20:00,"1,85",59,"0,00"
08/05/2020 07:30:00,"2,58",46,"0,00"
08/05/2020 07:40:00,"2,35",46,"0,00"
08/05/2020 07:50:00,"3,10",73,"0,00"
08/05/2020 08:00:00,"3,19",93,"0,00"
08/05/2020 08:10:00,"2,80",72,"0,00"
08/05/2020 08:20:00,"2,02",97,"0,00"
08/05/2020 08:30:00,"2,83",84,"0,00"
08/05/2020 08:40:00,"3,05",86,"0,00"
08/05/2020 08:50:00,"3,17",94,"0,00"
08/05/2020 09:00:00,"2,50",120,"0,00"
